cliente_id,nome,idade,renda_anual,total_compras,valor_total_gasto,cluster,cluster_nome
696,Dra. Letícia Melo,52,990130.07,1,1220843.42,0,💎 VIP Premium
697,Anthony Gonçalves,40,542640.66,1,532453.19,3,🆕 Novos/Inativos
698,Maria Flor Cardoso,49,448397.71,1,1264056.2,1,🌟 Alto Valor
699,Maria Luiza Garcia,43,935580.55,0,0.0,3,🆕 Novos/Inativos
700,Isaque da Paz,35,1681762.19,0,0.0,3,🆕 Novos/Inativos
701,Bryan Nunes,52,785519.57,0,0.0,0,💎 VIP Premium
702,Levi Sá,35,895354.83,0,0.0,3,🆕 Novos/Inativos
703,Pietra Pastor,43,841942.42,1,1829676.93,1,🌟 Alto Valor
704,Dra. Stephany Vargas,39,1485887.46,2,7323438.360000001,2,📈 Em Crescimento
705,Eduardo Nunes,59,497702.64,0,0.0,3,🆕 Novos/Inativos
706,Enrico Azevedo,58,877398.66,0,0.0,0,💎 VIP Premium
707,Ana Cecília Fonseca,27,296780.86,1,590540.96,3,🆕 Novos/Inativos
708,Milena da Luz,34,368709.11,0,0.0,3,🆕 Novos/Inativos
709,Ana Sophia Câmara,54,832014.43,0,0.0,3,🆕 Novos/Inativos
710,Marina Costa,40,1383724.0,0,0.0,3,🆕 Novos/Inativos
711,Daniela Melo,30,405294.7,0,0.0,3,🆕 Novos/Inativos
712,Antônio Teixeira,44,852678.74,2,3978774.4400000004,1,🌟 Alto Valor
713,Valentina Cunha,30,179027.92,0,0.0,0,💎 VIP Premium
714,Srta. Maya Fogaça,58,663500.89,1,2632702.92,1,🌟 Alto Valor
715,Clara Monteiro,28,230562.8,0,0.0,3,🆕 Novos/Inativos
716,Ísis Vasconcelos,55,311903.48,0,0.0,0,💎 VIP Premium
717,Camila Sampaio,40,452038.68,0,0.0,0,💎 VIP Premium
718,Mariane Freitas,27,298835.0,1,890214.2,3,🆕 Novos/Inativos
719,Allana Pimenta,40,671275.4,1,882280.34,1,🌟 Alto Valor
720,Hadassa Câmara,47,1146032.09,0,0.0,3,🆕 Novos/Inativos
721,Thiago da Paz,43,1512843.8,1,4386316.04,1,🌟 Alto Valor
722,Dra. Luiza Farias,44,1687251.57,0,0.0,3,🆕 Novos/Inativos
723,Srta. Maria Luiza Dias,27,494841.4,0,0.0,0,💎 VIP Premium
724,Caleb Borges,38,1221294.38,0,0.0,0,💎 VIP Premium
725,Davi Lucca Marques,29,246277.84,0,0.0,3,🆕 Novos/Inativos
726,Alícia Porto,34,587687.7,0,0.0,0,💎 VIP Premium
727,Sr. Matteo Brito,38,1484631.68,0,0.0,3,🆕 Novos/Inativos
728,Kaique Albuquerque,38,914223.49,2,6821974.65,2,📈 Em Crescimento
729,Gael Pereira,27,391573.27,0,0.0,3,🆕 Novos/Inativos
730,Bryan Siqueira,42,537074.96,0,0.0,3,🆕 Novos/Inativos
731,Evelyn da Cunha,54,234714.62,0,0.0,0,💎 VIP Premium
732,Melissa Lima,40,1688973.55,1,2615961.94,1,🌟 Alto Valor
733,Thomas da Cunha,36,1473979.1,0,0.0,3,🆕 Novos/Inativos
734,Sr. Brayan Cunha,29,415625.21,0,0.0,3,🆕 Novos/Inativos
735,Ana Luiza Gomes,52,1418117.13,1,2078591.8,1,🌟 Alto Valor
736,Gael Henrique Aragão,38,713802.09,0,0.0,0,💎 VIP Premium
737,Antônio da Paz,37,787325.2,1,1532343.42,1,🌟 Alto Valor
738,Ravy Brito,63,949250.99,0,0.0,0,💎 VIP Premium
739,Letícia Sampaio,37,1433044.75,3,7886919.479999999,2,📈 Em Crescimento
740,Dr. Henry Gabriel Cavalcante,40,1248563.83,0,0.0,0,💎 VIP Premium
741,Dr. João Gabriel Sampaio,43,462661.18,0,0.0,0,💎 VIP Premium
742,Isabella Oliveira,47,825736.29,1,1745292.5,1,🌟 Alto Valor
743,Gustavo Sales,54,297536.62,0,0.0,3,🆕 Novos/Inativos
744,Vinícius Moraes,37,723043.76,0,0.0,3,🆕 Novos/Inativos
745,Esther Azevedo,32,364741.62,0,0.0,3,🆕 Novos/Inativos
746,Arthur Melo,52,1202878.39,0,0.0,3,🆕 Novos/Inativos
747,Lívia Aragão,34,547301.69,2,5197084.24,1,🌟 Alto Valor
748,Vinícius Pereira,47,1089814.98,1,1749660.72,1,🌟 Alto Valor
749,Benício Nascimento,55,328708.35,0,0.0,3,🆕 Novos/Inativos
750,Luiz Felipe Porto,47,1295493.87,1,1613480.68,0,💎 VIP Premium
751,Lucas Gabriel Marques,43,1344879.74,1,1339199.09,1,🌟 Alto Valor
752,Dr. Alexandre Mendonça,37,685282.29,2,1582763.9500000002,1,🌟 Alto Valor
753,Kevin Sousa,43,534282.04,2,3967218.24,1,🌟 Alto Valor
754,Rafaela Camargo,45,1124541.32,2,2688444.29,1,🌟 Alto Valor
755,Caio Correia,47,418572.64,2,2501459.94,1,🌟 Alto Valor
756,Kamilly das Neves,30,494527.3,0,0.0,3,🆕 Novos/Inativos
757,Theo Rodrigues,32,483001.17,0,0.0,3,🆕 Novos/Inativos
758,Anthony Gabriel Marques,32,633883.24,1,2082563.31,1,🌟 Alto Valor
759,Davi Miguel Ferreira,49,942753.2,0,0.0,0,💎 VIP Premium
760,Maria da Cruz,34,442046.56,0,0.0,0,💎 VIP Premium
761,Guilherme da Cunha,36,1733863.7,2,2276544.7800000003,1,🌟 Alto Valor
762,Aylla Carvalho,34,422510.03,0,0.0,3,🆕 Novos/Inativos
763,Amanda Vargas,35,1375810.68,0,0.0,3,🆕 Novos/Inativos
764,Laís Aragão,49,2101855.94,2,5020454.61,1,🌟 Alto Valor
765,Sr. João Vitor Nunes,38,1362062.44,1,917970.43,0,💎 VIP Premium
766,Henry Gabriel Rocha,39,744932.69,0,0.0,0,💎 VIP Premium
767,Vicente Brito,41,1245623.45,1,1414001.49,1,🌟 Alto Valor
768,Isaac Nogueira,38,904502.64,0,0.0,3,🆕 Novos/Inativos
769,Pietra da Rocha,46,1111065.92,1,1288609.44,1,🌟 Alto Valor
770,Raul Campos,34,266777.17,0,0.0,3,🆕 Novos/Inativos
771,Emanuel Fogaça,32,417399.69,0,0.0,0,💎 VIP Premium
772,Srta. Lara Viana,48,380972.76,0,0.0,3,🆕 Novos/Inativos
773,Marcela Pacheco,43,1051528.42,2,3189006.54,1,🌟 Alto Valor
774,Erick Siqueira,51,482679.27,0,0.0,0,💎 VIP Premium
775,Ana Cavalcanti,32,350255.6,0,0.0,0,💎 VIP Premium
776,Guilherme Sousa,55,730908.18,1,2527024.8,1,🌟 Alto Valor
777,Ísis Barbosa,31,486550.37,1,1386019.9,1,🌟 Alto Valor
778,Pedro Lucas Lima,53,435272.32,2,5418304.44,1,🌟 Alto Valor
779,Luísa Almeida,54,760615.42,2,6007279.999999999,2,📈 Em Crescimento
780,Sarah das Neves,56,424501.41,0,0.0,3,🆕 Novos/Inativos
781,Lucas Gabriel Teixeira,44,1363133.32,1,616102.78,1,🌟 Alto Valor
782,Oliver Peixoto,41,1007291.25,1,2345853.24,1,🌟 Alto Valor
783,Liz Viana,40,472946.94,0,0.0,0,💎 VIP Premium
784,Carolina Lopes,42,1538048.13,0,0.0,3,🆕 Novos/Inativos
785,Igor Borges,30,373866.89,0,0.0,0,💎 VIP Premium
786,Emilly da Paz,54,703877.83,1,2367718.68,1,🌟 Alto Valor
787,Yago Costela,55,882223.05,0,0.0,3,🆕 Novos/Inativos
788,Sr. Benjamim Ferreira,46,872103.61,2,4626784.98,1,🌟 Alto Valor
789,Marcelo Silveira,30,354415.46,0,0.0,0,💎 VIP Premium
790,Letícia Barros,49,1207205.21,0,0.0,3,🆕 Novos/Inativos
791,Marina Nascimento,50,628378.12,0,0.0,3,🆕 Novos/Inativos
792,Dr. Paulo Viana,44,1735402.08,2,5899619.719999999,2,📈 Em Crescimento
793,Nina Souza,30,403686.41,1,588219.47,3,🆕 Novos/Inativos
794,Kamilly Fonseca,36,1013626.41,0,0.0,0,💎 VIP Premium
795,Ravi Lucca Andrade,43,757409.59,0,0.0,3,🆕 Novos/Inativos
796,José Pedro Vargas,46,741991.43,0,0.0,0,💎 VIP Premium
797,Luiza Aparecida,50,1100249.26,1,699637.19,1,🌟 Alto Valor
798,Thiago Macedo,30,360303.54,0,0.0,3,🆕 Novos/Inativos
799,Luan Pereira,53,636388.9,0,0.0,0,💎 VIP Premium
800,Cauê Pereira,38,1458666.19,0,0.0,0,💎 VIP Premium
801,Anna Liz Barbosa,37,810201.57,2,3124687.18,1,🌟 Alto Valor
802,Maysa Dias,30,392625.18,0,0.0,3,🆕 Novos/Inativos
803,Sra. Maria Cecília Barros,30,327680.04,0,0.0,3,🆕 Novos/Inativos
804,Nicolas Rocha,41,944195.98,1,1832604.69,1,🌟 Alto Valor
805,Fernanda Cirino,46,373305.72,0,0.0,3,🆕 Novos/Inativos
806,Srta. Ana Sophia Cardoso,37,805608.58,0,0.0,3,🆕 Novos/Inativos
807,Bianca Silveira,36,350297.11,0,0.0,3,🆕 Novos/Inativos
808,Dom Abreu,32,202794.82,0,0.0,0,💎 VIP Premium
809,Valentim Moura,58,306486.46,0,0.0,0,💎 VIP Premium
810,Luara Brito,43,607769.52,0,0.0,3,🆕 Novos/Inativos
811,João Lucas Casa Grande,67,1153928.01,1,1033461.7,0,💎 VIP Premium
812,Sr. João Miguel Oliveira,61,327333.6,0,0.0,0,💎 VIP Premium
814,Ana Sophia Santos,31,384778.53,0,0.0,3,🆕 Novos/Inativos
815,Hellena Rocha,47,486675.15,1,1852469.25,1,🌟 Alto Valor
816,Pedro Henrique Azevedo,31,178105.48,0,0.0,3,🆕 Novos/Inativos
817,Vitória Ribeiro,53,827021.55,0,0.0,0,💎 VIP Premium
818,Daniel Sá,41,597843.64,0,0.0,0,💎 VIP Premium
819,Rebeca Peixoto,44,484125.05,0,0.0,0,💎 VIP Premium
820,Luiza Jesus,44,677700.06,1,860299.15,1,🌟 Alto Valor
821,Hellena Oliveira,48,932613.62,0,0.0,3,🆕 Novos/Inativos
822,Ayla Vasconcelos,29,317159.06,0,0.0,3,🆕 Novos/Inativos
823,Srta. Lavínia Castro,26,668346.77,1,485616.33,3,🆕 Novos/Inativos
824,Emanuel da Paz,46,679293.86,0,0.0,0,💎 VIP Premium
825,Maria Vitória Almeida,58,231671.59,1,1164882.56,1,🌟 Alto Valor
826,Alícia da Rosa,36,620664.95,0,0.0,0,💎 VIP Premium
827,Lara Mendes,46,421915.17,0,0.0,3,🆕 Novos/Inativos
828,Miguel Vargas,39,640292.67,1,1323654.6,1,🌟 Alto Valor
829,Gustavo Henrique Mendonça,49,1093029.14,1,1402808.0,1,🌟 Alto Valor
830,Luana Sousa,48,505564.26,0,0.0,3,🆕 Novos/Inativos
831,Sara Dias,46,908333.65,1,7391199.4399999995,1,🌟 Alto Valor
832,Enrico Moreira,44,794363.96,0,0.0,0,💎 VIP Premium
833,Maria Liz Albuquerque,49,619753.15,0,0.0,3,🆕 Novos/Inativos
834,Gabrielly Pimenta,25,423724.85,0,0.0,0,💎 VIP Premium
835,Emanuelly Cassiano,50,200102.4,0,0.0,3,🆕 Novos/Inativos
836,Eduarda Azevedo,59,312156.5,0,0.0,3,🆕 Novos/Inativos
837,Ágatha Ramos,38,1408557.77,3,8268433.289999999,2,📈 Em Crescimento
838,Maria Isis Farias,31,177405.95,1,1341636.68,3,🆕 Novos/Inativos
839,Sr. Benjamim Carvalho,34,194478.17,0,0.0,3,🆕 Novos/Inativos
840,Sra. Maria das Neves,29,239159.09,0,0.0,0,💎 VIP Premium
841,Maya Rezende,29,184778.14,0,0.0,3,🆕 Novos/Inativos
842,Srta. Fernanda Macedo,38,668537.52,0,0.0,3,🆕 Novos/Inativos
843,João Guilherme Ramos,51,294742.6,0,0.0,3,🆕 Novos/Inativos
844,Renan Souza,56,1132583.86,0,0.0,3,🆕 Novos/Inativos
845,Ana Liz Dias,46,708933.17,1,595669.12,1,🌟 Alto Valor
846,Nathan Leão,52,577562.68,2,2668468.6999999997,1,🌟 Alto Valor
847,Dra. Maria Luísa Cavalcanti,34,167587.6,1,707930.46,3,🆕 Novos/Inativos
848,Caleb Cirino,32,679446.68,0,0.0,3,🆕 Novos/Inativos
849,Esther Souza,36,528401.28,0,0.0,3,🆕 Novos/Inativos
850,Guilherme Cavalcanti,46,744070.1,1,927635.5,1,🌟 Alto Valor
851,Maria Isis Cassiano,46,706468.0,0,0.0,3,🆕 Novos/Inativos
852,Henrique Martins,49,803301.84,1,2627546.3,1,🌟 Alto Valor
853,Ana Beatriz Duarte,32,635757.48,0,0.0,3,🆕 Novos/Inativos
854,Ravi Lucca Nogueira,45,1150251.44,1,2692452.12,1,🌟 Alto Valor
855,Maitê Mendes,34,311853.87,0,0.0,3,🆕 Novos/Inativos
856,Théo Cavalcante,34,435120.54,0,0.0,3,🆕 Novos/Inativos
857,Raul Abreu,28,201541.99,0,0.0,0,💎 VIP Premium
858,Maria Fernanda Abreu,33,574024.85,1,1039393.29,1,🌟 Alto Valor
859,Carolina Dias,44,806483.34,0,0.0,3,🆕 Novos/Inativos
860,Henry Pereira,49,1164519.14,1,2314597.92,1,🌟 Alto Valor
861,Esther Aparecida,33,674302.72,0,0.0,3,🆕 Novos/Inativos
862,José Pedro Leão,34,380913.16,0,0.0,3,🆕 Novos/Inativos
863,Sr. Thiago Gomes,37,814004.79,1,1028613.23,1,🌟 Alto Valor
864,Maria Fernanda Vasconcelos,31,540887.17,0,0.0,3,🆕 Novos/Inativos
865,Dr. Gael Henrique Moraes,53,600943.73,1,398420.37,3,🆕 Novos/Inativos
866,Otávio Fernandes,49,783627.21,0,0.0,0,💎 VIP Premium
867,Luiz Henrique Siqueira,49,661899.67,0,0.0,0,💎 VIP Premium
868,Dr. Joaquim Siqueira,37,721626.85,0,0.0,3,🆕 Novos/Inativos
869,Liz Lima,52,1170044.41,1,857805.12,1,🌟 Alto Valor
870,Ágatha Vieira,37,1144641.57,0,0.0,3,🆕 Novos/Inativos
871,Emilly Rocha,48,1374421.81,1,2078989.6,1,🌟 Alto Valor
872,Henry Gabriel Almeida,48,553081.0,1,889096.16,1,🌟 Alto Valor
873,Alice Fernandes,38,897555.62,1,618453.58,1,🌟 Alto Valor
874,Anna Liz Pires,39,1247168.42,0,0.0,0,💎 VIP Premium
875,Enzo Pinto,36,1012397.44,0,0.0,3,🆕 Novos/Inativos
876,Miguel Cunha,47,1274443.35,0,0.0,3,🆕 Novos/Inativos
877,Liam Vargas,35,1370686.43,3,8300519.700000001,2,📈 Em Crescimento
878,Murilo da Paz,57,310238.37,1,566486.28,1,🌟 Alto Valor
879,Heloisa Carvalho,32,428318.42,1,2715616.08,1,🌟 Alto Valor
880,Dra. Maria Julia Novaes,37,502866.72,0,0.0,0,💎 VIP Premium
881,Ravi Marques,44,1174585.51,2,2409593.53,1,🌟 Alto Valor
882,Arthur Gabriel Rodrigues,41,781706.33,0,0.0,0,💎 VIP Premium
883,Ana Liz da Rocha,36,1508175.16,2,2951721.66,1,🌟 Alto Valor
884,Brenda Silveira,40,1302553.81,1,2252393.82,1,🌟 Alto Valor
885,Rebeca Sá,32,430413.1,2,4104224.16,1,🌟 Alto Valor
886,Vicente da Paz,36,1448757.85,0,0.0,3,🆕 Novos/Inativos
887,Davi Lucas Casa Grande,38,538802.09,0,0.0,3,🆕 Novos/Inativos
888,Dra. Maria Luiza Mendes,35,1984629.51,5,27724115.100000005,2,📈 Em Crescimento
889,Rafaela Cavalcanti,37,1425290.36,1,1635370.03,1,🌟 Alto Valor
890,Srta. Fernanda Fogaça,45,1305477.67,0,0.0,3,🆕 Novos/Inativos
891,Ana Lívia da Mata,32,144388.33,0,0.0,3,🆕 Novos/Inativos
892,João Felipe Novaes,32,207345.64,0,0.0,3,🆕 Novos/Inativos
893,Beatriz Nascimento,36,1673685.43,1,2735882.88,1,🌟 Alto Valor
894,Ryan da Rosa,42,1246698.01,1,558963.59,1,🌟 Alto Valor
895,Thales Pires,50,1311098.33,1,892212.3,1,🌟 Alto Valor
896,Luana Pires,35,795169.15,1,1947023.18,0,💎 VIP Premium
897,Liz Brito,44,783003.14,0,0.0,3,🆕 Novos/Inativos
898,Dr. Cauã Rodrigues,62,869489.22,3,7108191.180000001,2,📈 Em Crescimento
899,Maria Vitória Vasconcelos,37,1988950.95,4,8744701.830000002,2,📈 Em Crescimento
900,Maria Júlia Teixeira,39,763659.04,0,0.0,3,🆕 Novos/Inativos
901,Jade da Rocha,49,471115.57,0,0.0,3,🆕 Novos/Inativos
902,Breno da Cruz,56,483942.59,1,1942902.9000000001,1,🌟 Alto Valor
903,Maria Flor Araújo,42,370149.19,0,0.0,0,💎 VIP Premium
904,Sra. Clarice Cassiano,60,601281.51,2,2697510.7,1,🌟 Alto Valor
905,Bernardo Viana,27,518124.4,1,863818.77,0,💎 VIP Premium
906,Alícia Carvalho,49,768198.8,0,0.0,3,🆕 Novos/Inativos
907,Ana Beatriz Montenegro,32,295634.81,0,0.0,0,💎 VIP Premium
908,Aurora Oliveira,36,2003708.79,1,1324215.32,1,🌟 Alto Valor
909,Maitê Marques,49,749223.79,0,0.0,3,🆕 Novos/Inativos
910,José Pedro Câmara,29,601233.43,1,5278467.78,1,🌟 Alto Valor
911,Vitor Pereira,45,598826.17,0,0.0,0,💎 VIP Premium
912,Júlia da Conceição,39,339243.99,0,0.0,3,🆕 Novos/Inativos
913,Maria Liz Costa,38,1418349.11,2,7087476.549999999,2,📈 Em Crescimento
914,Maria Alice Souza,47,889420.4,1,960412.04,0,💎 VIP Premium
915,Mariah Guerra,28,321117.37,1,914484.3,3,🆕 Novos/Inativos
916,Dra. Luna Aparecida,35,430112.33,0,0.0,0,💎 VIP Premium
917,Juan Freitas,40,1209027.33,0,0.0,3,🆕 Novos/Inativos
918,Leandro Guerra,39,1079851.53,1,2502178.38,1,🌟 Alto Valor
919,Valentina Cavalcante,34,268202.31,1,585421.61,3,🆕 Novos/Inativos
920,Catarina Pereira,65,1155423.58,0,0.0,0,💎 VIP Premium
921,Dra. Fernanda Cardoso,54,884730.72,0,0.0,3,🆕 Novos/Inativos
922,Francisco Siqueira,32,226745.05,0,0.0,3,🆕 Novos/Inativos
923,Srta. Maria Isis Pires,39,882748.49,0,0.0,0,💎 VIP Premium
924,Rafaela Ferreira,48,882665.78,2,4333772.8,1,🌟 Alto Valor
925,Sr. José Miguel Fernandes,40,593699.73,2,1427138.44,0,💎 VIP Premium
926,Calebe da Conceição,36,1419239.59,0,0.0,3,🆕 Novos/Inativos
927,Miguel Moraes,48,775815.31,1,2335797.64,1,🌟 Alto Valor
928,Vitor Fonseca,42,1195279.3,0,0.0,3,🆕 Novos/Inativos
929,João Lucas Aragão,55,663782.41,1,1854433.98,1,🌟 Alto Valor
930,Dra. Luana Costela,39,1612162.51,2,3328728.71,1,🌟 Alto Valor
931,Josué Ferreira,46,2034205.72,1,1983270.68,1,🌟 Alto Valor
932,Dante Moreira,51,261166.57,0,0.0,0,💎 VIP Premium
933,Sra. Júlia Aparecida,52,299144.86,0,0.0,3,🆕 Novos/Inativos
934,Luiz Miguel da Costa,27,357217.11,1,793931.98,3,🆕 Novos/Inativos
935,Sr. Anthony Gabriel Brito,49,348012.42,0,0.0,3,🆕 Novos/Inativos
936,Stella Rios,55,721308.25,1,2465050.4699999997,1,🌟 Alto Valor
937,Mariah Gonçalves,34,142180.3,0,0.0,3,🆕 Novos/Inativos
938,Apollo Pires,37,737448.17,1,880836.69,0,💎 VIP Premium
939,Dr. João Vargas,34,226393.92,1,648918.3,3,🆕 Novos/Inativos
940,Heloísa Dias,59,671752.57,0,0.0,3,🆕 Novos/Inativos
941,Dr. Luiz Miguel Sá,49,1668810.46,1,687697.75,1,🌟 Alto Valor
942,Miguel Pinto,43,1852046.32,2,2933153.69,1,🌟 Alto Valor
943,Matheus Caldeira,30,274668.47,0,0.0,3,🆕 Novos/Inativos
944,Henry Gabriel Macedo,33,313798.95,1,2721140.76,1,🌟 Alto Valor
945,Noah Cirino,43,507963.79,2,4155481.5200000005,1,🌟 Alto Valor
946,Sr. Davi Luiz Duarte,50,665951.93,1,1588301.62,1,🌟 Alto Valor
947,Dra. Heloisa Martins,29,394861.41,1,2055771.5100000002,1,🌟 Alto Valor
948,Ana Laura Ferreira,30,398482.61,0,0.0,3,🆕 Novos/Inativos
949,Srta. Maria Laura Cunha,57,564845.55,0,0.0,0,💎 VIP Premium
950,Sr. Benjamim Silva,43,810347.91,0,0.0,3,🆕 Novos/Inativos
951,Sabrina Siqueira,50,935534.71,2,3434253.28,1,🌟 Alto Valor
952,Leonardo Fogaça,36,1272851.27,2,7961620.84,2,📈 Em Crescimento
953,Aylla Moura,45,2055289.81,2,5890547.28,1,🌟 Alto Valor
954,Lorena Alves,37,419487.81,0,0.0,0,💎 VIP Premium
955,Maria Fernanda Oliveira,36,1127531.02,0,0.0,0,💎 VIP Premium
956,Cauê Ferreira,59,1031667.22,0,0.0,3,🆕 Novos/Inativos
957,Bruna Rios,41,804284.71,1,1666721.58,1,🌟 Alto Valor
958,Beatriz Moreira,53,588977.1,2,1798086.8599999999,1,🌟 Alto Valor
959,Sr. Pietro Teixeira,42,743779.92,0,0.0,0,💎 VIP Premium
960,Rafaela Pimenta,32,221319.77,0,0.0,3,🆕 Novos/Inativos
961,Levi Sousa,43,989970.14,0,0.0,0,💎 VIP Premium
962,Thomas Freitas,42,997183.47,1,1027559.21,1,🌟 Alto Valor
963,Augusto Garcia,42,950212.08,1,1040070.28,1,🌟 Alto Valor
964,Josué Pinto,29,570755.72,0,0.0,3,🆕 Novos/Inativos
965,Anthony Pires,36,1398703.36,1,1327266.94,1,🌟 Alto Valor
966,Lunna Cavalcante,42,734034.08,3,6643011.869999998,2,📈 Em Crescimento
967,Gabriela Cardoso,40,965180.65,3,4644144.62,1,🌟 Alto Valor
968,Maria Eduarda Macedo,35,1543743.61,4,19140293.8,2,📈 Em Crescimento
969,Erick Ferreira,43,1119796.95,0,0.0,3,🆕 Novos/Inativos
970,Dr. Apollo Macedo,43,668998.68,1,1868437.16,1,🌟 Alto Valor
971,Yasmin Almeida,35,995318.74,2,7236728.759999999,2,📈 Em Crescimento
972,Bárbara Câmara,41,753792.05,0,0.0,3,🆕 Novos/Inativos
973,Rebeca Pimenta,26,207570.04,0,0.0,3,🆕 Novos/Inativos
974,Léo Sousa,36,1770743.22,2,7854585.36,2,📈 Em Crescimento
975,Mariah Leão,38,450673.24,0,0.0,0,💎 VIP Premium
976,Henrique Silva,28,221982.52,0,0.0,0,💎 VIP Premium
977,Cecília Melo,56,901341.93,4,21941863.100000005,2,📈 Em Crescimento
978,Maria Isis Moreira,50,694307.22,0,0.0,0,💎 VIP Premium
979,Dom Jesus,38,1210738.29,0,0.0,0,💎 VIP Premium
980,Benjamim Farias,43,1388199.06,0,0.0,3,🆕 Novos/Inativos
981,Maitê Santos,44,1303843.49,0,0.0,3,🆕 Novos/Inativos
982,Yuri Pires,35,576916.69,0,0.0,0,💎 VIP Premium
983,Pietra Cavalcante,46,516660.06,0,0.0,0,💎 VIP Premium
984,Sr. Léo Azevedo,43,752370.94,2,2878779.38,1,🌟 Alto Valor
985,Allana Pinto,50,886316.76,1,930031.94,0,💎 VIP Premium
986,Isabella Sampaio,49,890556.32,3,14955177.000000006,2,📈 Em Crescimento
987,Antony da Rosa,51,646346.98,1,594565.46,1,🌟 Alto Valor
988,Sra. Caroline Ferreira,38,464907.6,0,0.0,0,💎 VIP Premium
989,Breno Cavalcanti,42,1153362.55,1,921841.51,1,🌟 Alto Valor
990,Natália Pires,33,525870.96,0,0.0,3,🆕 Novos/Inativos
991,Benicio Silva,40,793040.37,0,0.0,3,🆕 Novos/Inativos
992,Dra. Ana Liz Macedo,32,336953.72,1,588440.27,3,🆕 Novos/Inativos
994,Luiz Felipe Sousa,42,844956.86,1,1798314.0,1,🌟 Alto Valor
995,Marina Barros,46,479088.61,0,0.0,0,💎 VIP Premium
996,Maria Alice Souza,40,1231595.22,1,1669227.88,1,🌟 Alto Valor
997,Nina Martins,43,1673460.41,0,0.0,3,🆕 Novos/Inativos
998,Maria Clara Albuquerque,31,395785.85,1,568695.27,3,🆕 Novos/Inativos
999,Lucca Costa,50,642302.23,1,562407.4,0,💎 VIP Premium
1000,Eduarda Mendonça,26,414407.02,0,0.0,3,🆕 Novos/Inativos
1001,Rebeca Albuquerque,34,472807.55,1,1324773.26,1,🌟 Alto Valor
1002,Dr. Davi Lucas Freitas,42,658584.27,2,9164794.8,2,📈 Em Crescimento
1003,Manuela Oliveira,55,945502.54,2,6682145.82,1,🌟 Alto Valor
1004,Allana Dias,57,416839.76,0,0.0,3,🆕 Novos/Inativos
1005,Evelyn Vieira,53,1177276.2,0,0.0,0,💎 VIP Premium
1006,Liam Mendonça,35,1150121.31,2,9885582.279999997,2,📈 Em Crescimento
1007,Marcos Vinicius Lima,42,1052439.39,1,2785896.4,1,🌟 Alto Valor
1008,Maria Helena Novais,46,300225.83,0,0.0,0,💎 VIP Premium
1009,Carolina Duarte,53,871675.13,2,5901457.16,1,🌟 Alto Valor
1010,Luna Gonçalves,43,530881.31,0,0.0,0,💎 VIP Premium
1011,Bernardo Carvalho,38,885339.55,0,0.0,0,💎 VIP Premium
1012,Maria Liz Nogueira,65,917772.54,2,9632618.6,2,📈 Em Crescimento
1013,Isaque Araújo,40,1084899.37,1,1976502.82,1,🌟 Alto Valor
1014,Maria Laura Almeida,40,551637.25,1,1082125.16,1,🌟 Alto Valor
1015,Luiz Fernando Sampaio,41,1329722.48,2,8667435.209999999,2,📈 Em Crescimento
1017,Pietro Pereira,62,267100.01,0,0.0,0,💎 VIP Premium
1018,Luiz Miguel Martins,60,378571.02,0,0.0,0,💎 VIP Premium
1019,Theo Silveira,35,1138905.21,2,2974692.12,1,🌟 Alto Valor
1020,Cauê Abreu,37,838522.51,1,2531510.04,1,🌟 Alto Valor
1021,Sr. Gabriel Lima,39,696613.91,1,1862940.86,1,🌟 Alto Valor
1022,Arthur Melo,34,380743.52,0,0.0,0,💎 VIP Premium
1023,Eduardo Cunha,32,347743.77,0,0.0,3,🆕 Novos/Inativos
1024,Ana Luiza Vargas,36,1284559.96,1,1786007.28,1,🌟 Alto Valor
1025,Rebeca Vieira,40,1047309.14,1,3286152.4499999997,1,🌟 Alto Valor
1026,Dra. Ágatha Casa Grande,35,614961.92,1,878596.09,1,🌟 Alto Valor
1027,Dr. Caio Pereira,48,1031426.37,2,2851033.82,1,🌟 Alto Valor
1028,Sr. Davi Miguel Vieira,38,1181540.68,1,1376123.82,1,🌟 Alto Valor
1029,Eloah Sousa,60,868936.0,1,825511.76,0,💎 VIP Premium
1030,Sra. Bianca Câmara,38,1298795.94,2,3884714.4000000004,1,🌟 Alto Valor
1031,Gustavo Henrique Nogueira,47,881139.91,0,0.0,0,💎 VIP Premium
1032,Otávio Fogaça,27,451652.09,0,0.0,0,💎 VIP Premium
1033,Ana Cecília Rocha,38,588903.25,1,2294265.58,1,🌟 Alto Valor
1034,Marcela Rodrigues,62,1072386.45,1,3472051.28,1,🌟 Alto Valor
1035,Maria Helena Souza,47,1487940.7,2,7470356.76,2,📈 Em Crescimento
1036,Carolina Pastor,45,875702.21,0,0.0,3,🆕 Novos/Inativos
1037,Bárbara Sampaio,42,385405.05,1,425078.66,3,🆕 Novos/Inativos
1038,Rodrigo Mendonça,40,493420.11,0,0.0,0,💎 VIP Premium
1039,Pedro Miguel Sampaio,47,895073.84,2,3941243.5,1,🌟 Alto Valor
1040,Dra. Maria Eduarda Porto,65,812666.5,1,567053.05,1,🌟 Alto Valor
1041,Maria Liz Montenegro,47,1399619.1,1,2978875.72,1,🌟 Alto Valor
1042,Rhavi Azevedo,41,1639625.42,1,1166220.66,1,🌟 Alto Valor
